Date,Open,High,Low,Close,Adj Close,Volume
2014-01-23,471.250000,474.875000,469.837006,474.100006,317.378296,489504
2014-01-24,471.131012,474.750000,469.306000,469.881012,314.554047,281600
2014-01-27,464.750000,471.250000,464.750000,466.575012,312.340881,228904
2014-01-28,464.769012,464.769012,458.875000,459.625000,307.688293,148720
2014-01-29,458.737000,467.987000,457.075012,464.705994,311.089722,378264
2014-01-30,462.031006,464.625000,457.875000,463.093994,310.010559,241960
2014-01-31,463.000000,467.100006,451.625000,462.431000,309.566742,282952
2014-02-03,460.625000,461.562012,452.937988,453.587006,303.646271,316024
2014-02-04,448.513000,448.750000,443.750000,445.830994,298.454132,216232
2014-02-05,447.013000,448.500000,442.575012,447.694000,299.701294,241536
2014-02-06,445.819000,447.987000,442.593994,445.431000,298.186371,697808
2014-02-07,447.500000,450.424988,443.506012,445.837006,298.458130,1381112
2014-02-10,446.287994,448.019012,444.444000,446.062012,298.608765,480000
2014-02-11,446.125000,452.750000,446.125000,449.475006,300.893555,494952
2014-02-12,450.750000,453.112000,449.000000,449.950012,301.211517,873992
2014-02-13,450.000000,452.350006,447.625000,448.306000,300.111023,199768
2014-02-14,449.500000,456.875000,449.500000,455.700012,305.060760,252280
2014-02-17,458.781006,459.625000,456.250000,457.781006,306.453888,174424
2014-02-18,456.500000,461.312012,456.388000,460.000000,307.939301,1494552
2014-02-19,461.125000,470.381012,461.125000,469.243988,314.127625,504304
2014-02-20,468.750000,468.750000,463.187988,464.212006,310.759033,160512
2014-02-21,466.000000,469.375000,466.000000,468.962006,313.938782,125528
2014-02-24,468.125000,469.375000,466.250000,468.843994,313.859772,160248
2014-02-25,468.937988,473.750000,468.937988,472.837006,316.532928,839408
2014-02-26,472.437988,476.125000,471.500000,475.480988,318.302826,230072
2014-02-28,472.375000,479.013000,472.375000,477.524994,319.671143,206848
2014-03-03,477.875000,480.899994,472.513000,474.131012,317.399078,207568
2014-03-04,470.500000,477.625000,470.462006,474.987000,317.972137,369464
2014-03-05,477.625000,480.000000,476.181000,476.912994,319.261505,220016
2014-03-06,479.000000,480.794006,477.087006,479.462006,320.967865,141928
2014-03-07,478.125000,478.862000,463.125000,467.618988,313.039764,849016
2014-03-10,465.769012,465.825012,455.638000,459.093994,307.332794,366312
2014-03-11,458.375000,463.368988,453.750000,459.093994,307.332794,284648
2014-03-12,460.000000,462.299988,456.487000,458.862000,307.177551,167080
2014-03-13,428.774994,431.125000,417.500000,419.687988,280.953125,3729768
2014-03-14,419.687988,425.125000,417.669006,423.681000,283.626251,577488
2014-03-18,424.743988,426.600006,417.750000,418.656006,280.262299,416072
2014-03-19,420.000000,420.812012,405.019012,408.944000,273.760742,1188160
2014-03-20,409.375000,418.625000,409.000000,412.875000,276.392303,674912
2014-03-21,416.250000,417.125000,408.819000,413.156006,276.580444,683072
2014-03-22,null,null,null,null,null,null
2014-03-24,410.000000,414.618988,408.750000,409.256012,273.969635,374728
2014-03-25,407.125000,409.937988,405.625000,406.450012,272.091187,287992
2014-03-26,408.118988,408.937988,404.000000,405.580994,271.509460,354968
2014-03-27,405.750000,407.750000,402.125000,403.562012,270.157898,281728
2014-03-28,404.031006,408.750000,403.875000,407.218994,272.605988,369736
2014-03-31,409.375000,413.024994,403.781006,409.855988,274.371307,842176
2014-04-01,410.625000,415.355988,409.888000,413.825012,277.028290,342640
2014-04-02,418.000000,418.569000,412.500000,415.024994,277.831573,290048
2014-04-03,416.500000,418.125000,415.000000,417.325012,279.371246,215352
2014-04-04,417.875000,419.343994,412.875000,414.437988,277.438568,234872
2014-04-07,413.750000,415.000000,399.500000,411.406006,275.408875,188680
2014-04-09,412.500000,412.500000,403.875000,406.638000,272.217041,789808
2014-04-10,408.000000,408.000000,398.325012,400.825012,268.325653,424432
2014-04-11,398.781006,407.000000,395.625000,404.480988,270.773102,847968
2014-04-15,418.375000,421.475006,405.669006,407.556000,272.831604,4027256
2014-04-16,407.125000,407.125000,393.750000,394.549988,264.124908,943632
2014-04-17,396.875000,400.993988,394.750000,398.737000,266.927887,452344
2014-04-21,400.250000,402.125000,396.250000,397.656006,266.204193,276168
2014-04-22,397.424988,400.000000,392.875000,393.737000,263.580658,354312
2014-04-23,395.662994,398.750000,395.625000,396.593994,265.493256,294896
2014-04-24,396.593994,396.593994,396.593994,396.593994,265.493256,0
2014-04-25,397.500000,399.299988,395.587006,396.781006,265.618469,224896
2014-04-28,396.587006,399.125000,396.587006,397.269012,265.945129,205304
2014-04-29,396.562012,399.381012,396.562012,397.325012,265.982635,212240
2014-04-30,397.843994,398.875000,396.149994,397.149994,265.865448,2027872
2014-05-02,397.812012,405.531006,397.812012,402.475006,269.430176,230440
2014-05-05,398.750000,403.931000,396.388000,397.019012,265.777802,206792
2014-05-06,396.937988,397.763000,394.250000,395.519012,264.773621,179576
2014-05-07,393.875000,395.625000,381.455994,383.056000,256.430450,828040
2014-05-08,383.750000,386.000000,380.812012,382.868988,256.305267,403280
2014-05-09,382.868988,390.000000,381.919006,388.174988,259.857330,332744
2014-05-12,390.000000,398.756012,388.112000,397.237000,265.923676,814272
2014-05-13,397.506012,410.625000,397.506012,408.187988,273.254669,594952
2014-05-14,404.375000,407.662994,402.250000,405.862000,271.697601,270016
2014-05-15,405.656006,410.625000,401.487000,408.799988,273.664368,351664
2014-05-16,409.375000,417.174988,382.644012,397.230988,265.919708,979536
2014-05-19,400.125000,400.125000,375.625000,377.843994,252.941406,1809920
2014-05-20,381.638000,391.625000,379.919006,389.881012,260.999390,475488
2014-05-21,389.625000,394.737000,387.162994,393.830994,263.643646,271880
2014-05-22,394.437988,396.705994,385.381012,388.399994,260.007935,408296
2014-05-23,390.250000,395.899994,376.250000,383.312012,256.601868,595288
2014-05-26,385.625000,388.600006,381.774994,386.730988,258.890625,379504
2014-05-27,387.500000,394.750000,387.500000,391.737000,262.241821,371928
2014-05-28,391.250000,398.500000,390.431000,396.524994,265.447052,256208
2014-05-29,380.000000,380.000000,364.375000,365.537994,274.467102,3235240
2014-05-30,368.125000,369.375000,361.750000,367.687988,276.081451,7938336
2014-06-02,368.750000,375.000000,368.750000,374.187988,280.962006,780920
2014-06-03,375.281006,379.513000,371.955994,376.924988,283.017120,504840
2014-06-04,376.250000,378.013000,369.763000,374.212006,280.980011,602208
2014-06-05,374.156006,382.899994,370.875000,379.743988,285.133820,705080
2014-06-06,376.125000,376.575012,369.519012,374.975006,281.552979,1203712
2014-06-09,376.263000,376.875000,372.250000,373.212006,280.229218,605856
2014-06-10,374.875000,385.105988,374.875000,383.399994,287.878906,603144
2014-06-11,387.375000,406.875000,387.375000,397.343994,298.348907,1966432
2014-06-12,409.500000,412.250000,390.080994,395.825012,297.208313,2187432
2014-06-13,398.250000,400.625000,391.519012,397.705994,298.620758,773304
2014-06-16,399.000000,407.250000,397.625000,405.274994,304.303925,674072
2014-06-17,406.875000,408.125000,402.362000,405.906006,304.777710,370600
2014-06-18,407.375000,409.250000,401.950012,405.569000,304.524719,617072
2014-06-19,406.000000,415.312012,405.750000,414.049988,310.892731,695512
2014-06-20,415.000000,416.875000,412.781006,414.450012,311.193115,429552
2014-06-23,414.000000,414.000000,402.750000,403.881012,303.257263,375224
2014-06-24,404.000000,404.299988,399.287994,401.287994,301.310242,702936
2014-06-25,405.263000,405.263000,400.862000,401.600006,301.544556,743240
2014-06-26,401.375000,403.750000,397.381012,398.674988,299.348297,641240
2014-06-27,398.250000,404.125000,397.500000,402.743988,302.403473,407640
2014-06-30,401.937988,407.375000,401.600006,405.806000,304.702667,329000
2014-07-01,405.750000,406.868988,401.250000,402.718994,302.384796,325752
2014-07-02,402.513000,405.625000,400.125000,402.312012,302.079102,236472
2014-07-03,401.850006,403.750000,400.750000,401.343994,301.352295,368168
2014-07-04,401.000000,406.100006,400.625000,404.894012,304.017853,269368
2014-07-07,406.944000,419.875000,406.944000,417.968994,313.835327,785608
2014-07-08,418.125000,425.513000,413.138000,416.725006,312.901215,707184
2014-07-09,417.625000,422.750000,411.306000,413.037994,310.132782,384168
2014-07-10,413.750000,422.125000,406.875000,411.612000,309.062103,757856
2014-07-11,426.250000,428.669006,413.125000,415.725006,312.150391,1579472
2014-07-14,416.250000,416.250000,398.524994,403.375000,302.877289,637280
2014-07-15,406.250000,407.368988,402.250000,403.181000,302.731689,410392
2014-07-16,403.750000,405.750000,400.950012,403.674988,303.102509,418280
2014-07-17,403.875000,417.855988,403.875000,405.412994,304.407532,346184
2014-07-18,405.000000,409.125000,405.000000,406.649994,305.336365,219888
2014-07-21,406.250000,409.375000,399.105988,400.806000,300.948395,372528
2014-07-22,400.750000,406.250000,400.031006,404.388000,303.637878,338256
2014-07-23,405.625000,419.000000,405.625000,418.375000,314.140259,540472
2014-07-24,418.500000,423.355988,415.250000,422.281006,317.073090,343064
2014-07-25,422.750000,423.750000,413.250000,419.044006,314.642517,311608
2014-07-28,418.750000,423.250000,415.625000,420.799988,315.961029,188280
2014-07-30,424.075012,424.075012,418.750000,421.006012,316.115723,395424
2014-07-31,421.187988,424.080994,418.230988,420.712006,315.894928,209768
2014-08-01,420.000000,423.750000,416.500000,417.544006,313.516235,291936
2014-08-04,418.875000,435.250000,418.875000,432.825012,324.990082,1008640
2014-08-05,433.125000,439.375000,433.125000,438.031006,328.899048,533112
2014-08-06,440.037994,450.562012,440.000000,446.837006,335.511108,1017840
2014-08-07,437.500000,442.750000,437.500000,439.319000,329.866150,577152
2014-08-08,436.881012,440.000000,434.444000,435.044006,326.656250,286136
2014-08-11,438.437988,447.875000,438.437988,446.656006,335.375153,231072
2014-08-12,448.875000,449.375000,443.125000,447.049988,335.671051,207704
2014-08-13,445.875000,452.250000,444.500000,449.888000,337.802002,360104
2014-08-14,450.000000,452.812012,448.575012,450.468994,338.238220,202616
2014-08-18,450.000000,451.125000,443.750000,444.806000,333.986084,199248
2014-08-19,444.375000,448.350006,441.250000,443.888000,333.296875,237920
2014-08-20,443.906006,447.968994,443.319000,444.062012,333.427521,133560
2014-08-21,443.763000,445.125000,441.375000,442.868988,332.531738,180592
2014-08-22,443.500000,450.868988,443.412994,450.156006,338.003204,1380776
2014-08-25,450.625000,453.750000,445.156006,452.687988,339.904358,230048
2014-08-26,453.375000,454.625000,449.812012,452.575012,339.819550,245376
2014-08-27,453.125000,456.093994,450.250000,454.093994,340.960052,242384
2014-08-28,454.375000,454.375000,446.000000,449.250000,337.322906,155152
2014-09-01,450.656006,451.931000,448.144012,450.424988,338.205139,136264
2014-09-02,449.500000,452.875000,444.562012,451.444000,338.970276,710336
2014-09-03,450.000000,467.500000,450.000000,466.825012,350.519287,848912
2014-09-04,466.250000,466.250000,461.919006,463.506012,348.027191,213144
2014-09-05,465.250000,474.118988,463.750000,466.287994,350.116058,403160
2014-09-08,467.500000,474.000000,466.250000,472.294006,354.625793,189184
2014-09-09,468.750000,469.424988,465.181000,467.100006,350.725708,341168
2014-09-10,464.987000,464.987000,457.931000,458.513000,344.278137,391384
2014-09-11,459.375000,462.450012,454.156006,460.455994,345.737030,186696
2014-09-12,461.250000,463.730988,456.705994,459.044006,344.676819,214144
2014-09-15,458.750000,459.312012,453.750000,455.368988,341.917419,597016
2014-09-16,458.750000,460.899994,453.350006,457.069000,343.193878,666472
2014-09-17,459.399994,468.237000,459.000000,467.549988,351.063660,321912
2014-09-18,460.500000,466.250000,457.138000,462.487000,347.262054,530784
2014-09-19,462.500000,471.169006,460.138000,462.681000,347.407715,1056752
2014-09-22,460.625000,461.712006,454.125000,456.368988,342.668274,351712
2014-09-23,456.875000,460.625000,449.263000,451.600006,339.087524,1245664
2014-09-24,451.875000,458.955994,450.312012,456.174988,342.522552,459008
2014-09-25,457.500000,463.125000,455.763000,461.705994,346.675629,518848
2014-09-26,461.000000,464.862000,457.450012,460.149994,345.507233,590368
2014-09-29,461.250000,470.500000,460.500000,468.888000,352.068329,301152
2014-09-30,468.750000,469.737000,463.000000,468.455994,351.743958,694216
2014-10-01,468.750000,482.487000,467.618988,480.899994,361.087616,569984
2014-10-07,471.250000,486.506012,471.237000,478.787994,359.501801,1314464
2014-10-08,471.750000,475.000000,455.406006,456.274994,342.597687,1312432
2014-10-09,462.500000,464.237000,453.750000,455.694000,342.161469,1619712
2014-10-10,460.625000,488.575012,450.000000,486.118988,365.006348,5176240
2014-10-13,487.250000,498.250000,486.250000,492.931000,370.121185,1388520
2014-10-14,495.187988,496.237000,487.644012,489.830994,367.793457,595344
2014-10-15,489.830994,489.830994,489.830994,489.830994,367.793457,0
2014-10-16,488.625000,492.118988,481.875000,483.200012,386.485077,483024
2014-10-17,483.250000,490.000000,479.987000,481.730988,385.310059,398840
2014-10-20,483.500000,486.000000,475.437988,476.500000,381.126068,404864
2014-10-21,481.250000,481.250000,464.750000,471.774994,377.346832,568848
2014-10-22,475.138000,476.343994,472.500000,474.337006,379.396057,260816
2014-10-27,479.750000,479.750000,473.218994,475.381012,380.231140,186096
2014-10-28,468.888000,476.687988,468.888000,474.256012,379.331238,208832
2014-10-29,475.506012,486.750000,475.506012,484.906006,387.849609,223984
2014-10-30,486.250000,497.381012,486.250000,493.269012,394.538696,575216
2014-10-31,496.631012,508.750000,496.631012,506.431000,405.066284,670704
2014-11-03,509.375000,513.556030,504.350006,510.562012,408.370422,501784
2014-11-05,509.987000,519.294006,507.169006,515.750000,412.520020,586104
2014-11-07,515.750000,522.931030,514.536987,521.088013,416.789612,494728
2014-11-10,521.125000,522.669006,517.775024,521.275024,416.939178,244552
2014-11-11,520.687988,520.687988,513.606018,515.568970,412.375214,260144
2014-11-12,515.138000,518.750000,512.625000,513.556030,410.765167,226352
2014-11-13,513.875000,525.000000,513.875000,522.638000,418.029388,330824
2014-11-14,523.880981,526.181030,522.018982,523.544006,418.753998,354792
2014-11-17,522.500000,528.125000,518.669006,526.099976,420.798431,393088
2014-11-18,527.500000,528.125000,521.275024,522.112000,417.608643,231416
2014-11-19,522.750000,524.500000,517.737000,522.468994,417.894165,242744
2014-11-20,522.750000,529.049988,522.750000,527.713013,422.088562,280168
2014-11-21,525.125000,525.125000,515.981018,518.263000,414.530029,438376
2014-11-24,525.000000,535.000000,523.250000,534.237000,427.306763,837328
2014-11-25,537.213013,539.968994,531.125000,537.893982,430.231812,669552
2014-11-26,538.125000,538.875000,534.375000,537.205994,429.681488,494440
2014-11-27,539.750000,547.125000,538.869019,545.862000,436.604950,1013392
2014-11-28,547.125000,549.875000,543.125000,544.906006,435.840393,1059968
2014-12-01,548.500000,550.125000,536.513000,543.843994,434.990875,1917936
2014-12-02,541.250000,541.250000,529.000000,531.987000,425.507080,1181984
2014-12-03,525.950012,532.987000,521.200012,530.650024,424.437714,444820
2014-12-04,531.250000,536.138000,524.750000,525.575012,420.378571,393856
2014-12-05,526.799988,528.500000,515.013000,517.424988,413.859772,542284
2014-12-08,503.000000,504.250000,489.625000,492.149994,393.643677,8864444
2014-12-09,496.250000,496.500000,488.138000,491.200012,392.883820,678032
2014-12-10,491.250000,496.200012,490.125000,490.924988,392.663849,1244168
2014-12-11,490.000000,490.000000,478.987000,480.200012,384.085541,1458448
2014-12-12,483.062012,490.000000,479.750000,484.787994,387.755219,700288
2014-12-15,477.350006,489.112000,476.500000,481.075012,384.785400,681828
2014-12-16,481.250000,488.000000,481.250000,484.412994,387.455292,634884
2014-12-17,480.250000,489.000000,474.500000,485.112000,388.014374,815384
2014-12-18,487.138000,495.000000,486.500000,491.575012,393.183807,635004
2014-12-19,497.549988,501.774994,496.437988,500.475006,400.302399,4606736
2014-12-22,500.562012,502.138000,493.787994,499.250000,399.322601,2020052
2014-12-23,500.000000,505.250000,491.075012,492.774994,394.143616,273344
2014-12-24,492.924988,496.250000,479.437988,483.513000,386.735443,588992
2014-12-26,485.500000,489.737000,483.000000,487.587006,389.993988,215352
2014-12-29,488.024994,493.000000,488.024994,489.950012,391.884094,407920
2014-12-30,491.250000,493.500000,489.312012,491.600006,393.203705,177604
2014-12-31,489.750000,494.750000,487.750000,492.799988,394.163574,3768880
2015-01-01,491.950012,495.299988,489.362000,493.950012,395.083466,152124
2015-01-02,493.750000,504.899994,493.475006,503.362000,402.611542,244044
2015-01-05,503.674988,507.412994,494.412994,499.149994,399.242615,329496
2015-01-06,496.225006,497.000000,483.750000,489.212006,391.293732,886344
2015-01-07,489.274994,493.825012,487.500000,491.200012,392.883820,3098952
2015-01-08,495.625000,499.212006,487.750000,493.638000,394.833832,3151456
2015-01-09,496.250000,527.000000,478.524994,518.400024,414.639648,4515468
2015-01-12,523.763000,529.750000,519.062012,528.687988,422.868408,886260
2015-01-13,528.599976,528.599976,518.786987,521.812012,417.368713,372860
2015-01-14,523.750000,533.750000,523.224976,532.200012,425.677490,613040
2015-01-15,536.000000,538.224976,528.625000,533.487000,426.706879,478052
2015-01-16,535.049988,536.838013,527.500000,528.536987,422.747650,272456
2015-01-19,529.500000,532.750000,523.950012,525.599976,420.398468,243580
2015-01-20,525.599976,533.224976,525.112000,530.588013,424.388092,275832
2015-01-21,531.549988,542.500000,529.325012,541.275024,432.936096,1443200
2015-01-22,542.250000,550.500000,540.450012,548.924988,439.054840,337080
2015-01-23,550.000000,555.500000,541.687988,553.513000,442.724548,423648
2015-01-27,553.513000,554.000000,532.750000,534.000000,427.117218,450956
2015-01-28,536.638000,538.625000,533.250000,536.275024,428.936768,336052
2015-01-29,533.799988,537.338013,532.062012,535.724976,428.496887,632020
2015-01-30,538.000000,540.900024,531.599976,535.687988,428.467285,967412
2015-02-02,535.000000,537.799988,531.911987,533.588013,426.787659,257932
2015-02-03,535.000000,535.000000,525.763000,530.088013,423.988220,294284
2015-02-04,532.000000,537.375000,532.000000,535.513000,428.327393,218144
2015-02-05,536.000000,555.000000,536.000000,548.400024,438.635071,717092
2015-02-06,548.250000,561.687988,548.099976,557.338013,445.784027,485972
2015-02-09,557.338013,563.750000,551.599976,562.549988,449.952820,643628
2015-02-10,561.224976,574.349976,556.250000,570.075012,455.971680,566624
2015-02-11,568.750000,573.750000,564.562012,571.799988,457.351379,242252
2015-02-12,570.000000,580.713013,568.750000,578.862000,462.999878,319064
2015-02-13,577.750000,581.224976,571.737000,574.099976,459.191010,438924
2015-02-16,570.250000,576.463013,566.500000,569.625000,455.611664,342164
2015-02-18,571.000000,576.250000,565.275024,573.937988,459.061401,279536
2015-02-19,576.000000,583.474976,573.000000,581.650024,465.229828,343340
2015-02-20,581.000000,583.799988,569.250000,571.075012,456.771515,318868
2015-02-23,575.987000,577.750000,563.312012,567.674988,454.052002,303804
2015-02-24,569.013000,573.750000,564.500000,569.536987,455.541321,209004
2015-02-25,572.500000,583.000000,569.588013,579.513000,463.520569,647980
2015-02-26,578.724976,578.724976,562.500000,564.875000,451.812378,279380
2015-02-27,566.812012,570.213013,564.500000,566.588013,453.182556,202884
2015-02-28,null,null,null,null,null,null
2015-03-02,575.000000,577.000000,569.599976,572.862000,458.200806,154484
2015-03-03,572.750000,577.250000,569.862000,574.338013,459.381317,159124
2015-03-04,574.750000,578.375000,563.088013,568.150024,454.431915,285720
2015-03-05,567.099976,574.349976,559.000000,562.924988,450.252716,250636
2015-03-09,563.750000,564.000000,544.799988,547.638000,438.025452,485852
2015-03-10,550.000000,551.750000,540.825012,550.025024,439.934692,361360
2015-03-11,547.500000,560.000000,543.150024,545.900024,436.635376,508292
2015-03-12,546.224976,556.588013,544.375000,554.450012,443.473999,345048
2015-03-13,556.525024,557.200012,548.599976,554.112000,443.203674,222656
2015-03-16,552.500000,570.500000,552.500000,566.750000,453.312103,308668
2015-03-17,565.049988,569.625000,554.549988,560.487000,448.302673,339516
2015-03-18,562.500000,565.187988,555.000000,557.549988,445.953491,166284
2015-03-19,556.750000,561.036987,556.049988,557.474976,445.893555,2042832
2015-03-20,558.250000,567.375000,558.250000,564.737000,451.702057,314824
2015-03-23,563.000000,568.750000,556.713013,558.099976,446.393463,1441392
2015-03-24,557.500000,563.000000,551.562012,553.025024,442.334259,218904
2015-03-25,554.325012,556.924988,550.000000,554.424988,443.454010,292948
2015-03-26,553.000000,553.375000,532.500000,536.112000,428.806458,452640
2015-03-27,541.000000,556.250000,540.000000,550.487000,440.304199,323088
2015-03-30,553.500000,561.013000,548.862000,557.450012,445.873566,231928
2015-03-31,560.900024,568.000000,551.213013,554.150024,443.234100,306176
2015-04-01,552.349976,552.349976,540.000000,543.062012,434.365387,632492
2015-04-06,544.500000,546.250000,540.500000,544.299988,435.355621,232236
2015-04-07,545.000000,545.987000,535.450012,540.312012,432.165863,280228
2015-04-08,543.875000,551.713013,543.500000,550.200012,440.074738,159196
2015-04-09,552.500000,554.099976,546.750000,552.849976,442.194214,136140
2015-04-10,552.500000,559.750000,552.500000,558.325012,446.573486,185700
2015-04-13,558.750000,561.000000,554.400024,559.750000,447.713226,135516
2015-04-15,559.724976,560.724976,548.875000,553.299988,442.554199,176820
2015-04-16,553.750000,557.500000,539.062012,547.775024,438.135101,297960
2015-04-17,547.000000,548.750000,538.362000,545.487000,436.305054,130396
2015-04-20,545.250000,546.000000,529.312012,533.312012,426.566925,3215856
2015-04-21,534.500000,538.112000,529.950012,536.099976,428.796844,663064
2015-04-22,536.536987,543.750000,525.062012,534.612000,427.606720,316724
2015-04-23,536.325012,536.325012,528.125000,530.638000,424.428131,426100
2015-04-24,532.750000,537.500000,495.500000,499.062012,399.172241,6084388
2015-04-27,500.250000,502.500000,487.500000,496.500000,397.123047,1370688
2015-04-28,497.000000,497.000000,488.250000,490.337006,392.193573,980736
2015-04-29,491.250000,493.000000,484.638000,490.399994,392.243958,628316
2015-04-30,490.000000,490.037994,483.162994,485.600006,388.404724,1399832
2015-05-04,490.250000,499.750000,487.500000,498.575012,398.782715,416200
2015-05-05,500.000000,501.250000,488.750000,491.687988,393.274200,961820
2015-05-06,494.750000,495.000000,479.375000,480.625000,384.425507,1707676
2015-05-07,482.200012,491.750000,477.774994,485.700012,388.484741,512064
2015-05-08,490.975006,492.149994,486.450012,489.500000,391.524109,272568
2015-05-11,491.274994,500.000000,488.500000,498.000000,398.322754,485328
2015-05-12,499.725006,499.725006,485.312012,487.399994,389.844421,733656
2015-05-13,488.500000,491.250000,483.149994,488.987000,391.113770,6706668
2015-05-14,490.000000,490.000000,477.500000,483.638000,386.835419,530492
2015-05-15,483.774994,491.250000,483.750000,489.937988,391.874420,340672
2015-05-18,491.049988,499.500000,490.513000,497.937988,398.273163,468984
2015-05-19,497.250000,508.174988,496.100006,504.537994,403.552155,369580
2015-05-20,508.388000,512.750000,508.388000,511.174988,408.860718,272572
2015-05-21,512.250000,515.250000,508.750000,510.837006,408.590393,216492
2015-05-22,511.250000,512.349976,507.513000,510.450012,408.280853,689148
2015-05-25,512.500000,514.224976,501.750000,504.500000,403.521759,336528
2015-05-26,505.250000,507.763000,500.125000,502.325012,401.782043,478896
2015-05-27,503.750000,503.750000,488.437988,492.263000,393.734070,551252
2015-05-28,495.000000,506.750000,494.075012,503.575012,402.781891,421436
2015-05-29,504.250000,513.375000,500.937988,505.600006,404.401642,746392
2015-06-01,507.500000,515.750000,505.825012,511.424988,409.060669,316300
2015-06-02,511.250000,513.700012,501.274994,502.200012,401.682098,555136
2015-06-03,505.000000,515.000000,502.062012,505.774994,404.541534,696708
2015-06-04,507.750000,514.150024,503.587006,507.013000,405.531769,345768
2015-06-05,509.750000,511.000000,502.287994,503.024994,402.342041,479684
2015-06-08,503.000000,505.062012,497.500000,500.062012,399.972107,224292
2015-06-09,503.250000,503.250000,496.274994,498.138000,398.433197,651432
2015-06-10,502.500000,509.924988,496.500000,506.549988,405.161438,424344
2015-06-11,508.750000,511.250000,499.263000,500.462006,400.291992,876372
2015-06-12,500.500000,506.125000,488.875000,494.162994,395.253754,1457624
2015-06-15,490.000000,499.424988,484.250000,495.549988,408.558014,705134
2015-06-16,497.000000,501.000000,492.500000,499.725006,412.000092,249144
2015-06-17,503.500000,510.200012,496.649994,497.899994,410.495453,401368
2015-06-18,500.125000,502.975006,498.000000,500.450012,412.597778,196586
2015-06-19,502.500000,505.149994,496.250000,498.375000,410.887115,211216
2015-06-22,504.500000,514.400024,498.750000,512.200012,422.285156,379194
2015-06-23,512.500000,514.000000,499.549988,500.575012,412.700867,439428
2015-06-24,505.000000,506.700012,495.799988,497.549988,410.206879,303674
2015-06-25,500.000000,501.500000,493.924988,495.575012,408.578644,375776
2015-06-26,497.500000,505.875000,497.500000,503.049988,414.741333,354312
2015-06-29,494.000000,499.500000,490.000000,495.125000,408.207642,429556
2015-06-30,496.500000,496.500000,491.549988,492.674988,406.187683,261804
2015-07-01,495.000000,500.000000,493.075012,498.850006,411.278687,184536
2015-07-02,500.000000,500.200012,492.575012,494.075012,407.341919,247628
2015-07-03,493.500000,496.500000,491.774994,494.975006,408.083923,194282
2015-07-06,490.000000,494.125000,487.750000,491.750000,405.425110,275000
2015-07-07,495.000000,495.375000,490.024994,491.024994,404.827301,173050
2015-07-08,492.500000,492.500000,477.500000,478.600006,394.583466,670570
2015-07-09,480.000000,483.475006,467.000000,468.850006,386.545074,651170
2015-07-10,475.000000,475.924988,466.274994,468.500000,386.256531,308046
2015-07-13,470.000000,477.225006,467.049988,475.024994,391.636108,398782
2015-07-14,477.500000,486.799988,472.674988,485.049988,399.901215,536338
2015-07-15,485.950012,492.600006,484.500000,491.325012,405.074738,270028
2015-07-16,492.750000,495.600006,489.549988,493.899994,407.197571,197530
2015-07-17,494.950012,501.975006,494.500000,501.000000,413.051300,397040
2015-07-20,501.625000,505.000000,493.625000,500.950012,413.010071,347480
2015-07-21,511.100006,563.875000,511.100006,556.325012,458.664154,2835130
2015-07-22,552.500000,555.724976,537.875000,551.299988,454.521271,608726
2015-07-23,551.500000,558.849976,545.500000,549.424988,452.975494,368126
2015-07-24,550.000000,553.099976,541.200012,544.674988,449.059357,247380
2015-07-27,544.500000,544.500000,530.250000,532.500000,439.021545,442272
2015-07-28,538.500000,538.500000,527.750000,531.750000,438.403229,252208
2015-07-29,534.000000,546.125000,532.500000,542.599976,447.348450,260698
2015-07-30,545.000000,545.000000,529.875000,534.549988,440.711761,222822
2015-07-31,539.500000,540.599976,530.799988,539.025024,444.401093,286918
2015-08-03,540.000000,545.750000,534.500000,539.525024,444.813354,253720
2015-08-04,539.000000,540.000000,526.500000,529.900024,436.877960,352202
2015-08-05,532.500000,545.000000,532.500000,543.275024,447.905060,215864
2015-08-06,545.099976,552.974976,539.500000,544.724976,449.100494,371854
2015-08-07,544.724976,550.450012,540.000000,547.799988,451.635651,204284
2015-08-10,548.500000,553.000000,534.049988,540.974976,446.008789,205472
2015-08-11,549.450012,557.500000,536.750000,552.174988,455.242676,456668
2015-08-12,555.000000,573.500000,555.000000,570.875000,470.660004,509318
2015-08-13,573.500000,583.000000,565.000000,578.424988,476.884583,590616
2015-08-14,583.000000,584.400024,571.500000,574.500000,473.648682,369230
2015-08-17,575.000000,575.375000,561.250000,570.924988,470.701202,188892
2015-08-18,573.500000,588.500000,573.500000,581.900024,479.749573,365950
2015-08-19,583.000000,593.000000,581.900024,587.525024,484.387054,569144
2015-08-20,585.000000,585.000000,565.099976,569.099976,469.196533,477064
2015-08-21,570.500000,579.700012,559.549988,575.299988,474.308197,465234
2015-08-24,560.000000,561.500000,540.025024,546.325012,450.419586,680698
2015-08-25,548.000000,560.000000,522.500000,543.250000,447.884430,505044
2015-08-26,549.500000,549.500000,529.799988,532.674988,439.165802,374788
2015-08-27,545.000000,549.450012,538.250000,542.049988,446.895111,239770
2015-08-28,547.599976,562.000000,547.500000,555.349976,457.860291,340600
2015-08-31,565.000000,565.000000,541.799988,547.599976,451.470764,389940
2015-09-01,544.974976,557.200012,541.049988,544.825012,449.182983,388726
2015-09-02,550.000000,557.299988,545.049988,550.150024,453.573151,314152
